review_id,order_id,customer_id,product_id,product_name,category,region,stars,sentiment,review_text,review_date
R02374,ORD001535,UC00839,P0006,Cardigan Vera,Damenmode,Bayern,4,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2024-12-25
R02375,ORD009667,UC05397,P0033,Kerzenset Nordic,Home & Living,Hessen,1,negativ,Material dünn und billig wirkend.,2024-11-04
R02376,ORD006329,UC03514,P0029,Portemonnaie Slim,Accessoires,Niedersachsen,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2023-03-15
R02377,ORD011566,UC06444,P0011,Kapuzenpulli Anton,Herrenmode,Sachsen,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-03-26
R02378,ORD013991,UC07795,P0012,Poloshirt Leon,Herrenmode,Sachsen,4,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-05-28
R02379,ORD001354,UC00751,P0019,Sandalen Riviera,Schuhe,Baden-Württemberg,1,negativ,"Schuhe fallen zu groß aus, muss eine Größe kleiner nehmen.",2023-06-29
R02380,ORD009790,UC05457,P0041,Widerstandsband Set,Sport,Baden-Württemberg,2,negativ,Material dünn und billig wirkend.,2023-03-27
R02381,ORD002367,UC01314,P0040,Sporttasche Gym Plus,Sport,Baden-Württemberg,3,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2023-11-19
R02382,ORD013639,UC07591,P0022,Loafer Classic,Schuhe,NRW,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2024-12-27
R02383,ORD007757,UC04317,P0007,Off-Shoulder Top Ida,Damenmode,Berlin,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2023-03-06
R02384,ORD012340,UC06885,P0029,Portemonnaie Slim,Accessoires,Brandenburg,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-09-20
R02385,ORD003985,UC02192,P0008,Midi-Rock Nora,Damenmode,Berlin,4,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-09-12
R02386,ORD007163,UC03990,P0006,Cardigan Vera,Damenmode,Thüringen,3,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2023-12-02
R02387,ORD004349,UC02393,P0026,Seidenschal Parisien,Accessoires,Bayern,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2024-04-20
R02388,ORD011309,UC06310,P0005,Businesshose Selene,Damenmode,Niedersachsen,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-09-07
R02389,ORD014168,UC07894,P0011,Kapuzenpulli Anton,Herrenmode,Baden-Württemberg,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-01-27
R02390,ORD007080,UC03947,P0014,Cargo-Shorts Marc,Herrenmode,Thüringen,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2024-04-04
R02391,ORD012857,UC07165,P0032,Überwurfdecke Merino,Home & Living,Sachsen,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2024-08-06
R02392,ORD000278,UC00141,P0005,Businesshose Selene,Damenmode,Berlin,2,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2023-07-20
R02393,ORD012530,UC06987,P0030,Mütze Alpaka,Accessoires,Bayern,4,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2024-08-21
R02394,ORD003973,UC02187,P0002,Maxi-Kleid Florencia,Damenmode,Bayern,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2023-02-13
R02395,ORD004577,UC02509,P0023,Boots Heritage,Schuhe,Baden-Württemberg,4,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2024-09-18
R02396,ORD013793,UC07685,P0008,Midi-Rock Nora,Damenmode,NRW,2,negativ,Material dünn und billig wirkend.,2023-02-13
R02397,ORD001348,UC00747,P0019,Sandalen Riviera,Schuhe,NRW,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2024-11-30
R02398,ORD008910,UC04979,P0039,Laufjacke Wind,Sport,Bayern,3,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2023-09-05
R02399,ORD002291,UC01272,P0026,Seidenschal Parisien,Accessoires,Brandenburg,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2024-05-20
R02400,ORD013496,UC07510,P0014,Cargo-Shorts Marc,Herrenmode,Bayern,4,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2023-11-02
R02401,ORD004919,UC02694,P0031,Kissen Lino 50x50,Home & Living,Berlin,2,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2023-12-05
R02402,ORD008572,UC04787,P0037,Yoga-Matte Pro,Sport,Baden-Württemberg,2,negativ,Farbe weicht stark vom Foto ab. Sehr enttäuschend.,2023-02-27
R02403,ORD013419,UC07470,P0029,Portemonnaie Slim,Accessoires,Hamburg,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-06-14
R02404,ORD012774,UC07115,P0010,Chino Slim Pierre,Herrenmode,Hamburg,4,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2023-07-23
R02405,ORD011816,UC06590,P0010,Chino Slim Pierre,Herrenmode,Hessen,1,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2023-04-10
R02406,ORD001552,UC00848,P0038,Trinkflasche Steel 750ml,Sport,NRW,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-09-16
R02407,ORD009091,UC05082,P0007,Off-Shoulder Top Ida,Damenmode,Hamburg,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2024-08-16
R02408,ORD005031,UC02761,P0036,Tablett Bambus,Home & Living,NRW,4,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2023-03-14
R02409,ORD008781,UC04901,P0035,Bilderrahmen Set 3er,Home & Living,NRW,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-07-19
R02410,ORD004925,UC02697,P0023,Boots Heritage,Schuhe,Baden-Württemberg,1,negativ,Nach drei Wochen löst sich die Sohle ab – sehr enttäuschend.,2023-09-04
R02411,ORD012370,UC06905,P0011,Kapuzenpulli Anton,Herrenmode,Bayern,4,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2024-05-06
R02412,ORD000789,UC00434,P0006,Cardigan Vera,Damenmode,Bayern,4,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-10-08
R02413,ORD012594,UC07027,P0023,Boots Heritage,Schuhe,NRW,3,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2024-01-27
R02414,ORD006847,UC03822,P0012,Poloshirt Leon,Herrenmode,Thüringen,4,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-02-19
R02415,ORD002538,UC01400,P0035,Bilderrahmen Set 3er,Home & Living,Baden-Württemberg,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2023-05-22
R02416,ORD003174,UC01747,P0022,Loafer Classic,Schuhe,Berlin,2,negativ,"Material kratzt, völlig unbequem. Nicht empfehlenswert.",2024-05-28
R02417,ORD009343,UC05220,P0007,Off-Shoulder Top Ida,Damenmode,Brandenburg,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2023-11-26
R02418,ORD005928,UC03291,P0003,High-Waist Jeans Luna,Damenmode,Niedersachsen,4,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-08-06
R02419,ORD007866,UC04377,P0036,Tablett Bambus,Home & Living,Baden-Württemberg,3,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2024-11-20
R02420,ORD003409,UC01865,P0008,Midi-Rock Nora,Damenmode,Hessen,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2024-07-09
R02421,ORD007171,UC03998,P0021,Laufschuh Sprint X,Schuhe,Baden-Württemberg,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2024-01-09
R02422,ORD005201,UC02858,P0041,Widerstandsband Set,Sport,Baden-Württemberg,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2023-07-04
R02423,ORD004665,UC02556,P0004,Strickpullover Mila,Damenmode,Baden-Württemberg,2,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2024-07-01
R02424,ORD008385,UC04680,P0014,Cargo-Shorts Marc,Herrenmode,Hamburg,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2024-01-07
R02425,ORD003119,UC01715,P0002,Maxi-Kleid Florencia,Damenmode,Thüringen,2,negativ,Lieferzeit war viel zu lang. Service katastrophal.,2024-06-13
R02426,ORD008514,UC04756,P0007,Off-Shoulder Top Ida,Damenmode,Brandenburg,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-10-09
R02427,ORD001622,UC00887,P0004,Strickpullover Mila,Damenmode,Bayern,4,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2024-04-08
R02428,ORD000116,UC00060,P0013,Leinenhemd Matteo,Herrenmode,Bayern,3,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2025-01-10
R02429,ORD001678,UC00920,P0005,Businesshose Selene,Damenmode,NRW,3,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2024-11-21
R02430,ORD010162,UC05676,P0016,T-Shirt Basic Pack,Herrenmode,Bayern,4,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2024-01-05
R02431,ORD003928,UC02167,P0004,Strickpullover Mila,Damenmode,Berlin,3,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2023-09-25
R02432,ORD003583,UC01965,P0040,Sporttasche Gym Plus,Sport,NRW,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-09-10
R02433,ORD010706,UC05990,P0011,Kapuzenpulli Anton,Herrenmode,Baden-Württemberg,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-12-23
R02434,ORD013087,UC07289,P0021,Laufschuh Sprint X,Schuhe,Hessen,2,negativ,"Schuhe fallen zu groß aus, muss eine Größe kleiner nehmen.",2024-01-06
R02435,ORD004532,UC02484,P0018,Chelsea Boot Bruno,Schuhe,NRW,4,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2023-09-24
R02436,ORD002378,UC01319,P0025,Lederriemen Cognac,Accessoires,Hamburg,4,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-06-30
R02437,ORD002009,UC01109,P0036,Tablett Bambus,Home & Living,Berlin,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2023-12-16
R02438,ORD011772,UC06561,P0009,Oxford Hemd Classic,Herrenmode,Bayern,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-05-06
R02439,ORD000700,UC00381,P0039,Laufjacke Wind,Sport,Bayern,4,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2023-05-25
R02440,ORD003796,UC02089,P0001,Slim-Fit Bluse,Damenmode,Hamburg,1,negativ,Farbe weicht stark vom Foto ab. Sehr enttäuschend.,2024-12-26
R02441,ORD010640,UC05950,P0022,Loafer Classic,Schuhe,NRW,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-02-21
R02442,ORD006342,UC03520,P0035,Bilderrahmen Set 3er,Home & Living,Baden-Württemberg,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2023-02-13
R02443,ORD005937,UC03294,P0016,T-Shirt Basic Pack,Herrenmode,Hessen,4,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2023-08-08
R02444,ORD005989,UC03325,P0040,Sporttasche Gym Plus,Sport,Bayern,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2023-10-28
R02445,ORD006831,UC03815,P0013,Leinenhemd Matteo,Herrenmode,Hamburg,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2023-12-04
R02446,ORD007895,UC04398,P0034,Vase Keramik Rund,Home & Living,Sachsen,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2024-02-04
R02447,ORD007227,UC04031,P0002,Maxi-Kleid Florencia,Damenmode,Sachsen,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-12-23
R02448,ORD013127,UC07308,P0029,Portemonnaie Slim,Accessoires,Bayern,2,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2024-10-14
R02449,ORD007285,UC04063,P0008,Midi-Rock Nora,Damenmode,Hamburg,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-01-22
R02450,ORD009914,UC05535,P0016,T-Shirt Basic Pack,Herrenmode,Baden-Württemberg,4,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2023-11-23
R02451,ORD008714,UC04861,P0003,High-Waist Jeans Luna,Damenmode,NRW,5,positiv,"Fantastisches Produkt, werde es meinen Freunden empfehlen.",2023-04-05
R02452,ORD013546,UC07540,P0012,Poloshirt Leon,Herrenmode,Sachsen,3,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2024-08-03
R02453,ORD010707,UC05990,P0019,Sandalen Riviera,Schuhe,Baden-Württemberg,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2024-02-08
R02454,ORD013636,UC07591,P0015,Strickjacke Finn,Herrenmode,NRW,4,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-05-01
R02455,ORD010851,UC06066,P0005,Businesshose Selene,Damenmode,Berlin,5,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2024-02-08
R02456,ORD009616,UC05372,P0023,Boots Heritage,Schuhe,Baden-Württemberg,4,positiv,"Tolle Qualität, genau wie beschrieben. Sehr zufrieden!",2024-05-04
R02457,ORD001845,UC01012,P0006,Cardigan Vera,Damenmode,Brandenburg,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2023-02-16
R02458,ORD001100,UC00606,P0002,Maxi-Kleid Florencia,Damenmode,Berlin,4,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2024-12-04
R02459,ORD014316,UC07979,P0005,Businesshose Selene,Damenmode,NRW,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-11-21
R02460,ORD009239,UC05161,P0006,Cardigan Vera,Damenmode,Baden-Württemberg,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-06-11
R02461,ORD013344,UC07428,P0007,Off-Shoulder Top Ida,Damenmode,Bayern,4,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-09-23
R02462,ORD006504,UC03618,P0031,Kissen Lino 50x50,Home & Living,Hamburg,4,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2024-12-29
R02463,ORD005914,UC03284,P0015,Strickjacke Finn,Herrenmode,Berlin,4,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2023-07-28
R02464,ORD005991,UC03326,P0002,Maxi-Kleid Florencia,Damenmode,Baden-Württemberg,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2024-09-21
R02465,ORD006517,UC03626,P0014,Cargo-Shorts Marc,Herrenmode,Brandenburg,4,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-10-27
R02466,ORD011906,UC06642,P0003,High-Waist Jeans Luna,Damenmode,Hessen,1,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2023-04-18
R02467,ORD010956,UC06119,P0022,Loafer Classic,Schuhe,Hessen,1,negativ,"Schuhe fallen zu groß aus, muss eine Größe kleiner nehmen.",2024-05-01
R02468,ORD002885,UC01595,P0023,Boots Heritage,Schuhe,Bayern,4,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2024-06-28
R02469,ORD002339,UC01300,P0029,Portemonnaie Slim,Accessoires,Hessen,3,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2023-03-02
R02470,ORD006942,UC03874,P0010,Chino Slim Pierre,Herrenmode,Hamburg,1,negativ,Material dünn und billig wirkend.,2023-12-26
R02471,ORD005223,UC02871,P0002,Maxi-Kleid Florencia,Damenmode,Baden-Württemberg,3,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2023-04-20
R02472,ORD009533,UC05323,P0015,Strickjacke Finn,Herrenmode,Niedersachsen,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-11-20
R02473,ORD011447,UC06386,P0003,High-Waist Jeans Luna,Damenmode,Hamburg,1,negativ,Nicht das was ich erwartet hatte. Werde nicht wieder kaufen.,2024-11-02
R02474,ORD007528,UC04183,P0004,Strickpullover Mila,Damenmode,Hessen,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2024-05-20
R02475,ORD009376,UC05239,P0003,High-Waist Jeans Luna,Damenmode,Baden-Württemberg,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-03-17
R02476,ORD000299,UC00150,P0027,Sonnenbrille Aviator,Accessoires,Hessen,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-02-14
R02477,ORD001439,UC00792,P0005,Businesshose Selene,Damenmode,Baden-Württemberg,3,neutral,"Produkt ist ok, aber Lieferung hat etwas gedauert.",2024-09-15
R02478,ORD008200,UC04576,P0002,Maxi-Kleid Florencia,Damenmode,NRW,4,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2024-08-10
R02479,ORD004694,UC02572,P0008,Midi-Rock Nora,Damenmode,NRW,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2023-09-16
R02480,ORD013994,UC07797,P0005,Businesshose Selene,Damenmode,Bayern,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2024-11-25
R02481,ORD011881,UC06628,P0025,Lederriemen Cognac,Accessoires,Berlin,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2024-05-10
R02482,ORD006638,UC03703,P0015,Strickjacke Finn,Herrenmode,Bayern,4,neutral,"Nicht begeistert, aber auch nicht enttäuscht.",2024-02-10
R02483,ORD009214,UC05145,P0005,Businesshose Selene,Damenmode,Bayern,4,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2023-08-27
R02484,ORD009460,UC05283,P0032,Überwurfdecke Merino,Home & Living,Niedersachsen,2,negativ,Lieferzeit war viel zu lang. Service katastrophal.,2023-07-14
R02485,ORD009527,UC05320,P0002,Maxi-Kleid Florencia,Damenmode,NRW,1,negativ,Farbe weicht stark vom Foto ab. Sehr enttäuschend.,2023-11-30
R02486,ORD014082,UC07844,P0037,Yoga-Matte Pro,Sport,Baden-Württemberg,1,negativ,Lieferzeit war viel zu lang. Service katastrophal.,2024-09-16
R02487,ORD012698,UC07078,P0012,Poloshirt Leon,Herrenmode,Niedersachsen,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-07-12
R02488,ORD011672,UC06509,P0003,High-Waist Jeans Luna,Damenmode,Niedersachsen,3,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2023-11-01
R02489,ORD000655,UC00362,P0025,Lederriemen Cognac,Accessoires,NRW,3,neutral,Ist in Ordnung. Mal sehen wie lange es hält.,2024-06-11
R02490,ORD014193,UC07911,P0003,High-Waist Jeans Luna,Damenmode,NRW,2,negativ,Qualität weit unter Erwartungen. Rückgabe beantragt.,2023-10-16
R02491,ORD012929,UC07200,P0002,Maxi-Kleid Florencia,Damenmode,Berlin,4,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-03-04
R02492,ORD006598,UC03682,P0005,Businesshose Selene,Damenmode,NRW,4,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-07-13
R02493,ORD013520,UC07524,P0002,Maxi-Kleid Florencia,Damenmode,Baden-Württemberg,4,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-01-10
R02494,ORD000664,UC00364,P0005,Businesshose Selene,Damenmode,NRW,4,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2023-03-28
R02495,ORD003920,UC02161,P0008,Midi-Rock Nora,Damenmode,Hamburg,5,positiv,"Passt perfekt, Material fühlt sich hochwertig an.",2024-07-10
R02496,ORD013870,UC07725,P0036,Tablett Bambus,Home & Living,NRW,4,positiv,Bin begeistert! Genau das was ich gesucht habe.,2023-05-16
R02497,ORD013184,UC07336,P0016,T-Shirt Basic Pack,Herrenmode,NRW,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-11-16
R02498,ORD008107,UC04515,P0013,Leinenhemd Matteo,Herrenmode,Baden-Württemberg,3,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2023-10-11
R02499,ORD008291,UC04624,P0022,Loafer Classic,Schuhe,Hessen,5,positiv,Bin begeistert! Genau das was ich gesucht habe.,2023-04-29
R02500,ORD001560,UC00851,P0009,Oxford Hemd Classic,Herrenmode,Bayern,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-03-26
R02501,ORD002981,UC01644,P0001,Slim-Fit Bluse,Damenmode,NRW,3,neutral,"Preis könnte etwas günstiger sein, sonst passt alles.",2023-10-08
R02502,ORD011476,UC06399,P0017,Sneaker Urban Run,Schuhe,Niedersachsen,1,negativ,"Schlechte Verarbeitung, Nähte gehen schon nach kurzer Zeit auf.",2024-05-12
R02503,ORD002479,UC01370,P0020,Pumps Elegante,Schuhe,Berlin,2,negativ,"Material kratzt, völlig unbequem. Nicht empfehlenswert.",2023-10-26
R02504,ORD008933,UC04990,P0019,Sandalen Riviera,Schuhe,Hessen,3,neutral,Qualität ist durchschnittlich. Für den Preis akzeptabel.,2024-11-15
R02505,ORD006954,UC03881,P0013,Leinenhemd Matteo,Herrenmode,Bayern,2,negativ,Material dünn und billig wirkend.,2024-12-18
R02506,ORD003096,UC01705,P0016,T-Shirt Basic Pack,Herrenmode,NRW,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2024-01-23
R02507,ORD000534,UC00297,P0005,Businesshose Selene,Damenmode,NRW,3,neutral,Entspricht der Beschreibung. Nichts Besonderes.,2023-12-13
R02508,ORD005482,UC03029,P0007,Off-Shoulder Top Ida,Damenmode,Brandenburg,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2023-06-17
R02509,ORD007908,UC04402,P0019,Sandalen Riviera,Schuhe,Hessen,2,negativ,"Material kratzt, völlig unbequem. Nicht empfehlenswert.",2023-05-12
R02510,ORD009826,UC05483,P0024,Ballerina Soft,Schuhe,NRW,1,negativ,"Schlechte Verarbeitung, Nähte gehen schon nach kurzer Zeit auf.",2023-06-26
R02511,ORD003383,UC01852,P0027,Sonnenbrille Aviator,Accessoires,Bayern,5,positiv,"Qualität top, Größe passt perfekt. Sehr empfehlenswert.",2023-04-30
R02512,ORD013341,UC07424,P0002,Maxi-Kleid Florencia,Damenmode,NRW,5,positiv,Schnelle Lieferung und schönes Produkt. Kaufe ich wieder.,2023-11-28
R02513,ORD006035,UC03350,P0001,Slim-Fit Bluse,Damenmode,Baden-Württemberg,5,positiv,"Sehr schönes Design, meine Erwartungen übertroffen.",2023-03-17
R02514,ORD013980,UC07790,P0021,Laufschuh Sprint X,Schuhe,Bayern,5,positiv,Super Preis-Leistungs-Verhältnis. Klare Empfehlung.,2024-05-31
R02515,ORD009217,UC05147,P0011,Kapuzenpulli Anton,Herrenmode,Hamburg,1,negativ,Farbe weicht stark vom Foto ab. Sehr enttäuschend.,2023-01-28
R02516,ORD008393,UC04685,P0023,Boots Heritage,Schuhe,Hessen,2,negativ,"Schuhe fallen zu groß aus, muss eine Größe kleiner nehmen.",2023-07-21
